Id,SalePrice
1654,141490.44813895223
1655,127929.28142128544
1656,136163.59589569573
1657,145606.03714501415
1658,143032.16045128217
1659,106057.94730727159
1660,155355.81358028224
1661,468217.48752033495
1662,382835.775149316
1663,390039.7973091336
1664,445093.80330605956
1665,316956.5027182038
1666,318431.10122341587
1667,384828.23453144863
1668,364465.04197368905
1669,290054.8553327186
1670,350402.7853356588
1671,270714.45408176887
1672,407078.774543897
1673,294438.7276007098
1674,240402.00372717698
1675,210523.97078818412
1676,207970.2226134513
1677,225163.75157198208
1678,400305.14433403226
1679,369726.84755098284
1680,333262.5451204876
1681,249660.44698672552
1682,297858.52980593353
1683,190542.21137375606
1684,172513.2618758665
1685,179797.41409270567
1686,167544.01425347273
1687,163420.97115170598
1688,189963.05774027627
1689,192159.40800230842
1690,195110.96598174592
1691,181296.03477872422
1692,248182.4923637721
1693,156670.73778268287
1694,180193.38619911694
1695,151684.61570455594
1696,268047.1647309574
1697,155678.78915990097
1698,348427.73477062676
1699,315701.68628867425
1700,264265.3207603168
1701,272970.65580689284
1702,234753.08666869416
1703,231334.1677755091
1704,270935.6122113136
1705,230546.9921760125
1706,431812.2601771412
1707,208080.65220479036
1708,202363.19466096116
1709,253834.95790863445
1710,216840.325541761
1711,271176.7609635706
1712,251944.8701363076
1713,282572.0821671054
1714,221556.56221657738
1715,205784.76291569968
1716,180469.6871400827
1717,167375.91769569903
1718,135469.27058424705
1719,203043.01456645448
1720,215938.30559041066
1721,154416.52969861447
1722,126335.92585351423
1723,157395.539159953
1724,204312.478756063
1725,236219.67213579334
1726,190488.32859603898
1727,160695.21990636268
1728,167664.32069275042
1729,169769.41084585994
1730,159018.52313543967
1731,119425.81692322582
1732,120693.53529540257
1733,112204.77397598005
1734,121355.23956596808
1735,124598.60320130158
1736,106258.09795439072
1737,263165.96945753414
1738,269081.7860450081
1739,266756.52596028335
1740,231453.61052249424
1741,200472.335554037
1742,178028.4207430416
1743,178748.472820693
1744,321687.01155642356
1745,227014.6149033111
1746,168593.87738340182
1747,206367.50699190493
1748,223031.78537365037
1749,144807.45914198773
1750,120909.91430020717
1751,254548.22261172897
1752,115821.98845210791
1753,157327.58189599635
1754,186908.4632463227
1755,169990.6699999916
1756,130146.15710732328
1757,118042.181385155
1758,151091.4444326508
1759,164273.1521596894
1760,168981.8364026326
1761,158416.20514599665
1762,185861.44466952933
1763,179037.94739276997
1764,112027.72050062772
1765,175696.27833241923
1766,192022.3953896244
1767,244752.4209192834
1768,144131.43240024615
1769,164176.96839401638
1770,153225.90108827665
1771,127517.54238122229
1772,135842.57344924976
1773,127518.69198618834
1774,147825.2536068884
1775,136232.21704531932
1776,123264.54103996226
1777,110520.57518916405
1778,147306.95855817932
1779,117924.82117602148
1780,172061.30883037526
1781,128842.47064440686
1782,89751.73646060209
1783,145394.48933468803
1784,113461.37521056835
1785,126132.00497676925
1786,139728.7700670042
1787,157729.33695237592
1788,69284.92455109787
1789,96496.46142672433
1790,77951.30171541941
1791,183435.12839467812
1792,163920.06134653967
1793,124841.7928200654
1794,159387.83065096624
1795,131352.6084172607
1796,118245.18765676506
1797,112062.13994772518
1798,123821.34672088515
1799,108518.54450912628
1800,129328.8214179702
1801,132224.52951657385
1802,131458.8674394791
1803,144473.27200247944
1804,147354.88098452525
1805,133239.7807298449
1806,126924.77494626772
1807,129925.37155918364
1808,121479.74569472602
1809,124432.90109084477
1810,135607.46752406567
1811,106171.33444882472
1812,99474.79485991783
1813,121904.91115879056
1814,101873.2491325399
1815,56326.329645151614
1816,105066.9531059934
1817,116703.88796912227
1818,152115.1359609172
1819,119883.6691510571
1820,47910.363876469906
1821,119721.41060594204
1822,143457.59113345385
1823,41129.741040726316
1824,126734.31858919769
1825,134893.33155066313
1826,101768.40320533402
1827,101948.18852506214
1828,139395.19694154765
1829,134960.17544891758
1830,139270.42153316413
1831,138045.38021867225
1832,77509.07823157842
1833,136462.4787066059
1834,113113.27529526672
1835,106649.83060840097
1836,126097.99625188917
1837,93372.68995182664
1838,121369.80480569846
1839,105896.23234221386
1840,142119.00132329125
1841,132099.14962395365
1842,86528.1634322929
1843,129580.06425611804
1844,133034.51060096218
1845,142098.3005592688
1846,154970.49527307614
1847,167009.10049220308
1848,54999.57201419933
1849,117898.2506276483
1850,116033.68381543213
1851,153547.37988642973
1852,126737.33637296227
1853,127506.85058302272
1854,163650.3193672457
1855,151613.75398875808
1856,226765.4296536864
1857,150035.10722828677
1858,136995.66851568452
1859,113764.86539454621
1860,151180.00835920195
1861,112848.42099222398
1862,305970.12405563565
1863,285541.67215234076
1864,285638.7000224622
1865,346450.42654018104
1866,321502.3004199639
1867,218481.26986959515
1868,287344.3625314132
1869,203464.31600370075
1870,213839.6940595857
1871,238796.21240761745
1872,183000.63776499475
1873,246299.3589032298
1874,154996.99747783082
1875,191628.1353127518
1876,204301.30929009442
1877,209073.93754449493
1878,203495.89175332568
1879,128616.09304688602
1880,132276.47726212774
1881,250868.4328496376
1882,239681.22611982818
1883,187753.7590505951
1884,206800.45032230043
1885,225403.01029844116
1886,269273.8629597694
1887,215824.65208776674
1888,263099.6260500398
1889,177800.50758327154
1890,117778.07717119502
1891,128070.87982297373
1892,95170.3363774548
1893,129014.73155814625
1894,121891.19622585532
1895,132308.24070929957
1896,125004.27295615639
1897,117773.22879230854
1898,109370.37611219888
1899,158656.7353739394
1900,142006.73297353115
1901,180143.89308024372
1902,154823.26806464334
1903,207499.12769605688
1904,144465.9795546847
1905,204479.09598955206
1906,167259.10439167608
1907,218581.60446686385
1908,106030.81509782848
1909,132772.6982680294
1910,119332.04973403743
1911,217723.35256288393
1912,373510.94916173036
1913,148100.011157103
1914,52640.455165425774
1915,313860.90756184486
1916,71694.11680501909
1917,237203.34480922107
1918,134476.643148642
1919,191038.8603364657
1920,173122.409586225
1921,379622.41426258197
1922,303638.78180830873
1923,246441.09021507646
1924,213417.21852218048
1925,199163.12221740116
1926,376888.1822196177
1927,133263.2603368251
1928,158198.51356974398
1929,132718.96960988335
1930,123936.96341101486
1931,149598.05485368258
1932,143608.35430688324
1933,179538.00470913298
1934,180029.05167465395
1935,170169.1023163664
1936,188597.66748824445
1937,187781.8609222527
1938,182397.9807064
1939,232583.53757002315
1940,190044.3521362177
1941,172083.9682470221
1942,192239.6755481001
1943,207515.09362756216
1944,363372.91114608006
1945,404169.7386626238
1946,136338.59843092953
1947,323196.6916917535
1948,169932.8573852771
1949,250917.73474321578
1950,181296.2187901752
1951,249194.9802370903
1952,205416.13162173363
1953,165132.9474653847
1954,175198.222798181
1955,134287.65851172322
1956,324871.4351649706
1957,155248.1326571779
1958,285447.6593466117
1959,147395.89748311037
1960,120553.00204407897
1961,117961.78493389756
1962,97105.47062852258
1963,106305.09538596282
1964,106867.16157954556
1965,136346.2792526676
1966,129459.1279831289
1967,287479.88624198217
1968,406737.42899731756
1969,378082.2505523801
1970,378598.1843516233
1971,408375.6825658852
1972,365425.59340724954
1973,293878.86035217205
1974,334681.8943951003
1975,508745.5852469564
1976,263493.2243349427
1977,343497.93223948695
1978,334138.2652841823
1979,338943.61402155703
1980,214291.76484599174
1981,348640.0673546342
1982,214825.05081797682
1983,199870.41578777658
1984,176527.11222090127
1985,217749.97865318359
1986,211865.64963687572
1987,176816.97330790723
1988,180257.3539484011
1989,193132.20985597523
1990,207969.8066164012
1991,237470.99764506705
1992,212703.75972000085
1993,166212.95021920797
1994,226407.1763878354
1995,177248.0174288131
1996,253108.11625014487
1997,301019.39430673665
1998,313103.8741425513
1999,289691.2818820892
2000,325867.626851765
2001,293091.69922894856
2002,236760.34720837843
2003,258873.1766104482
2004,284529.2150830306
2005,215197.53353065543
2006,209980.3487481115
2007,249292.02512707427
2008,218040.02840099786
2009,202893.7357925679
2010,198304.66315958503
2011,136457.98749284886
2012,168798.47812826437
2013,180317.51331565832
2014,192868.3500776822
2015,200336.68761987073
2016,198788.44957584687
2017,197738.94522807671
2018,109531.44535538409
2019,135727.95011751473
2020,100095.95477189412
2021,95170.26056712093
2022,191134.5776473974
2023,154550.61351131045
2024,305082.0536837067
2025,340936.5992932582
2026,175119.6789579024
2027,164666.66819302947
2028,153928.3853074039
2029,173150.23551684385
2030,254404.02785458905
2031,212612.0632388276
2032,230223.2742357591
2033,235261.09776944254
2034,170096.24752416098
2035,215362.4160143553
2036,194935.12553884817
2037,209405.52127397322
2038,302713.91796184
2039,218905.32608299528
2040,270164.0921661017
2041,321406.7858571561
2042,208920.69004236342
2043,175638.8241855686
2044,175367.69805289718
2045,201943.86081259727
2046,153308.02814977383
2047,150390.68407693828
2048,139530.61569729526
2049,146208.85108853533
2050,163640.37977360594
2051,96798.39106662732
2052,120596.34307610901
2053,150451.91060657307
2054,94875.69811383783
2055,168109.8000173036
2056,146678.56416710166
2057,110858.43445423227
2058,224096.7324927803
2059,132467.2615985972
2060,185825.77761356445
2061,172448.73930391978
2062,126055.18550613258
2063,116144.5122728074
2064,134982.26087300997
2065,117673.62258525437
2066,160219.94898116097
2067,110569.94986647458
2068,152787.88155447412
2069,84484.87041650375
2070,116380.14594421913
2071,97096.08324989701
2072,140840.82717771502
2073,131055.84095116619
2074,169514.40103913847
2075,135163.2701398245
2076,118152.58355786128
2077,155964.9559580791
2078,122663.9088566519
2079,132268.71596811365
2080,114295.78262557005
2081,120665.14002909006
2082,120514.40603633817
2083,145681.37836165872
2084,106329.89807283178
2085,113770.90566114726
2086,103058.884405725
2087,121019.34168757542
2088,94898.92963746017
2089,77291.36368316815
2090,121834.1838098317
2091,107989.91003732636
2092,135814.5090431434
2093,128807.60574473858
2094,103737.05740990756
2095,147265.43964309854
2096,80520.89182317168
2097,102569.73263205796
2098,147796.8284182051
2099,55791.70773089485
2100,75614.78332661619
2101,112700.68840824513
2102,120974.0420859234
2103,95551.17477268307
2104,139571.74487128874
2105,133003.75861054898
2106,70943.53199916493
2107,178498.97811158508
2108,122375.63281243252
2109,113039.53210883288
2110,134305.61957368694
2111,130645.41583488109
2112,141801.28272413043
2113,123688.62332755605
2114,119580.67998447733
2115,164271.71655202837
2116,118189.40356225081
2117,147858.48813593693
2118,121026.77408531478
2119,112392.79355589618
2120,114253.16185331046
2121,88875.93474779787
2122,126009.80488480859
2123,77513.95604925479
2124,147972.46925183784
2125,131162.43556456445
2126,142215.7613837341
2127,155473.0575947377
2128,126647.93928555875
2129,91359.77976019846
2130,131495.22230650624
2131,137684.58564694037
2132,113925.02275940597
2133,120297.1280497752
2134,120062.62044861371
2135,100251.18870552928
2136,81585.48535988189
2137,106224.71311216184
2138,138298.7988187766
2139,147078.58014578486
2140,137663.48289015604
2141,157204.2145406722
2142,123002.83240116829
2143,155126.69866735168
2144,123518.26727759928
2145,140207.2886663186
2146,165855.59994069554
2147,155423.1227066125
2148,135558.29372997652
2149,159912.16552815196
2150,219657.4683445714
2151,105320.63961290655
2152,185047.39390848932
2153,169941.9005471445
2154,106620.24388175983
2155,139835.54782130892
2156,283102.510466038
2157,228744.05817461986
2158,237778.71428003436
2159,214109.95082889203
2160,182215.17115478992
2161,235841.21669000015
2162,373619.1818002673
2163,357254.91002771526
2164,230715.68853870514
2165,193353.6707874842
2166,162470.65235705406
2167,205017.84174913418
2168,198549.21501401416
2169,192621.41646411584
2170,212036.9405567973
2171,159259.76465294027
2172,133573.79602931082
2173,177068.24688010063
2174,231082.99581484264
2175,272741.885996293
2176,288577.6582559518
2177,241743.07276542732
2178,209286.81247240712
2179,136580.53278982884
2180,210664.94971335068
2181,196113.8728040807
2182,233213.60098811626
2183,190384.2162790335
2184,118637.79241155428
2185,121011.48433721918
2186,145409.7898506164
2187,148221.54394581306
2188,152773.25225516618
2189,321867.5492225798
2190,74700.5150958425
2191,75847.98974488016
2192,90462.27931454525
2193,112508.50163763353
2194,94886.79763842685
2195,107390.1492649162
2196,102332.98996005561
2197,123981.78488456787
2198,152506.69845702924
2199,178065.7513737792
2200,151621.28383688515
2201,138611.23561661245
2202,215245.74988529147
2203,130515.63003528268
2204,176729.3016436195
2205,119499.4321985697
2206,135658.74164268712
2207,206009.37689871294
2208,270188.89898620703
2209,262380.5249815064
2210,118513.42246441013
2211,115125.10159434011
2212,121031.85193005168
2213,108869.84388641766
2214,149453.00901132062
2215,98395.6999848349
2216,152349.79882007543
2217,75332.57579568855
2218,66078.41216980312
2219,60401.81286986835
2220,65266.39149975536
2221,316500.85354909755
2222,285860.26997393224
2223,286998.7030760481
2224,207347.83982164005
2225,118765.28226728037
2226,201666.24299619254
2227,192878.78927172546
2228,252859.2906841302
2229,251967.78937433354
2230,154010.52046918098
2231,218141.12844295974
2232,184646.87938812844
2233,184621.73556756525
2234,231438.71332089143
2235,224374.52738837217
2236,254905.22878144588
2237,297923.0638043284
2238,183191.16584202118
2239,113968.95212207182
2240,152025.93649780093
2241,170436.57613846863
2242,121603.97566405263
2243,133490.97343629104
2244,109825.62174615411
2245,100694.27760678151
2246,140157.55117003885
2247,112468.4585074941
2248,119573.19411165087
2249,114097.93331824357
2250,124291.08340715841
2251,92791.43368532344
2252,187031.12554249074
2253,149293.74087459376
2254,179529.6613424082
2255,189165.36020955586
2256,175190.08841816772
2257,211459.54218699737
2258,152862.3431470213
2259,177649.16546378506
2260,156982.88766897394
2261,178833.92907352274
2262,205350.37509131193
2263,397728.62485190027
2264,528511.1883933101
2265,181349.23336792304
2266,289458.60193992895
2267,359466.26717946795
2268,373673.8571621628
2269,151068.31373119136
2270,197174.55805802008
2271,215027.05716825742
2272,192935.65126168562
2273,162235.59741002094
2274,179471.83603812018
2275,161416.69310396165
2276,182795.97138736217
2277,184829.52036999614
2278,152981.2463117257
2279,120601.96797019799
2280,126300.70685321337
2281,171644.31470256884
2282,192115.5286246423
2283,105483.4343259884
2284,111366.89033769166
2285,131015.28317369032
2286,124247.53635028478
2287,371367.3574246178
2288,273709.5316906197
2289,355555.86020941066
2290,459492.8494785377
2291,339497.54845034366
2292,388094.1128425123
2293,494477.69562408706
2294,378474.5281636697
2295,437902.96438257885
2296,289099.09672668163
2297,369827.5662520433
2298,347755.842928351
2299,359212.07250774413
2300,329551.20942083123
2301,322108.5730045698
2302,251512.48978568628
2303,240037.00749245967
2304,248230.63464477778
2305,212189.46147514094
2306,206046.4855109757
2307,215607.8559149357
2308,226780.79154625811
2309,288706.91764974035
2310,208233.03464065256
2311,210736.25199252702
2312,181293.72253436822
2313,178063.16293638042
2314,174009.31233423954
2315,185858.07738882018
2316,205916.7565989588
2317,189246.23334179714
2318,189104.1467039232
2319,185901.42009761924
2320,183287.7581421323
2321,221658.99611276668
2322,183832.97374667865
2323,182874.71626903245
2324,175346.13603690328
2325,215298.43002820644
2326,167730.15955271185
2327,202532.70345652284
2328,220180.17355551413
2329,193545.0745123361
2330,182299.0701800732
2331,350745.54151889443
2332,366045.0204405397
2333,318719.5546974025
2334,265886.26491333026
2335,279976.2477736923
2336,303667.058064065
2337,198356.83132359514
2338,253509.70596681937
2339,212281.6643245588
2340,352245.0771019582
2341,215261.74973119376
2342,226555.72009367018
2343,226513.69331156736
2344,220361.4298305868
2345,227710.49775225788
2346,203620.83035419064
2347,198080.93589006213
2348,239641.72424261694
2349,196389.908756193
2350,318327.91952054715
2351,275216.8943388394
2352,254249.8375276877
2353,262682.1586198053
2354,137144.21817709348
2355,139087.27450245386
2356,155202.85054546696
2357,188531.78004143265
2358,205497.56809875582
2359,130684.49961719719
2360,113535.13833192817
2361,148907.826887053
2362,278971.2656654114
2363,133133.06885011817
2364,151815.7579735698
2365,211950.45011629866
2366,187106.57594450063
2367,218627.474045388
2368,211165.1913766018
2369,211354.29197170655
2370,170608.1926933319
2371,168569.86614081304
2372,194613.32037341685
2373,293377.9279845804
2374,317074.2885602998
2375,240892.57559187003
2376,287103.0501019536
2377,343496.6752677215
2378,141637.43703965435
2379,203595.16082222218
2380,148994.3383417631
2381,171491.77267219924
2382,202253.6910886241
2383,205247.16680555991
2384,253787.21699189412
2385,156919.19320814215
2386,124028.25724440228
2387,135576.6168395628
2388,100701.51458170003
2389,115760.70370383598
2390,150182.14409998467
2391,146103.3147356226
2392,112993.54013621023
2393,164560.66366145108
2394,131041.2861190667
2395,212972.11148708372
2396,137599.74938974797
2397,229607.70222521186
2398,129668.74906747627
2399,76238.05042505282
2400,68797.20989190295
2401,119387.9094867704
2402,140545.68454019853
2403,148860.85740928186
2404,156013.170285534
2405,156679.99308041658
2406,134667.87321975152
2407,127001.9251538837
2408,153114.43522084857
2409,119073.2281977234
2410,170907.8216071811
2411,112713.45197253514
2412,157055.29360599656
2413,129688.83820396499
2414,162536.685646725
2415,140369.02555727697
2416,122574.29943072464
2417,131785.42562573572
2418,132536.83954363767
2419,138540.2051849937
2420,119767.21319792783
2421,164905.84844765248
2422,103197.57700393056
2423,124384.0509522679
2424,161604.96981513774
2425,206663.71276505585
2426,144604.7317288087
2427,134203.73917195937
2428,172179.98635820905
2429,111281.86478169425
2430,130283.60899324622
2431,105204.91892912352
2432,150417.73456580233
2433,150362.29568798406
2434,140677.41690361538
2435,159292.9605537548
2436,98296.18993400814
2437,101527.1336174084
2438,120760.22443437383
2439,107063.15365108973
2440,118450.02016822794
2441,98747.09748075751
2442,95663.46448302253
2443,131744.48518930006
2444,136465.99654351032
2445,99538.8156929989
2446,145008.90420631462
2447,174583.83378416213
2448,126253.99540590694
2449,109096.2680255041
2450,151771.65610412526
2451,118934.3347779266
2452,186500.72514770817
2453,91737.74712841614
2454,129665.70223467014
2455,127411.13212281611
2456,150277.96324410077
2457,143173.6168723472
2458,125580.01846726559
2459,112081.77336866345
2460,139666.33932856773
2461,131701.89516705368
2462,141117.3775443677
2463,129409.28843753984
2464,173873.27153236733
2465,147244.43450769444
2466,120851.58396118534
2467,123721.93977010502
2468,78618.79021892497
2469,79626.72790409724
2470,201163.94984167867
2471,206951.2350080095
2472,160064.94628544268
2473,126272.24803703929
2474,83116.04465207341
2475,218754.73717563547
2476,111812.88219255683
2477,130954.79481577479
2478,168787.26773257623
2479,106192.82013008164
2480,157818.00990280122
2481,119425.00742645319
2482,129257.78442408195
2483,104901.36506398003
2484,120599.1397558844
2485,123090.73911654929
2486,153944.95273413547
2487,179534.8954353966
2488,159446.8940370796
2489,148650.5201115162
2490,140938.2618702059
2491,97206.29699773283
2492,199427.71763085568
2493,150510.17045697177
2494,156017.0035226866
2495,93242.53105137005
2496,248799.98063369014
2497,152118.58302065276
2498,104219.69321725848
2499,83622.50040882253
2500,124062.81803664248
2501,141709.44258352308
2502,151942.71196421853
2503,105637.51093986997
2504,205337.05270197248
2505,230418.8962933159
2506,252991.4225013417
2507,287206.2268157138
2508,251513.13911380921
2509,218209.3162628463
2510,212284.0025154298
2511,174995.71057072937
2512,204653.3099176806
2513,230970.68902708925
2514,272638.2208949883
2515,155135.1073533935
2516,179055.09164126604
2517,149406.36657136353
2518,156914.43901080708
2519,228093.65884740427
2520,220079.58979154078
2521,188395.5104874248
2522,229563.3988379946
2523,119058.87554022195
2524,139065.3715704151
2525,152691.8777396603
2526,138555.718286752
2527,116406.34993991509
2528,127771.72014624378
2529,128753.7381000897
2530,128545.30882761776
2531,244458.31919296933
2532,231141.25585845148
2533,196857.0585908288
2534,218091.31303892424
2535,285791.725886112
2536,238950.7545599855
2537,224116.6198513827
2538,182427.97977974254
2539,187366.1457192524
2540,188601.80616702465
2541,183180.08352800546
2542,174295.81658869193
2543,120456.83819352719
2544,127073.69878298354
2545,140401.58544267048
2546,127759.98716003656
2547,132999.09743658768
2548,155682.81460527526
2549,161658.5940270958
2550,742223.084103146
2551,134866.68801236892
2552,134607.37472185693
2553,73182.36015229722
2554,90294.68983688921
2555,113329.07585902904
2556,99578.62224698212
2557,105498.77265969824
2558,137025.40003332065
2559,142685.81383028472
2560,155075.4682512472
2561,139304.47598104549
2562,139005.63220856982
2563,149472.16258232197
2564,187673.55840098788
2565,134307.91174674104
2566,164430.69079959168
2567,138343.27402134592
2568,206382.79804075306
2569,255463.57137282364
2570,115607.99773736225
2571,215733.71239193802
2572,133332.0384791263
2573,227610.2159654161
2574,312373.8125282209
2575,132467.3711215235
2576,120714.14830591824
2577,143800.10474145916
2578,84691.13604335974
2579,62247.98879414726
2580,80700.59828405875
2581,92577.97803668834
2582,99799.35888660103
2583,289650.8832838105
2584,192849.01936570308
2585,202473.24615950562
2586,229754.29606521197
2587,195922.93291968713
2588,132913.91632713706
2589,148154.79158388922
2590,203898.55089281517
2591,234593.76446955866
2592,219120.82152079287
2593,251728.76583707967
2594,183131.91006956954
2595,188356.61510636949
2596,288901.88786365197
2597,189477.56471754407
2598,280303.7274758698
2599,296698.5392606722
2600,186396.89525758097
2601,141680.54945860495
2602,84250.87464765954
2603,95812.02577027933
2604,91001.20178563276
2605,82789.2115188885
2606,155456.31345289128
2607,195171.31637560605
2608,209865.3886483363
2609,179887.32742226456
2610,115702.5109835837
2611,128497.74198632718
2612,168733.95144578398
2613,129498.08961806868
2614,120402.2040416596
2615,152753.68534008745
2616,144989.12573609175
2617,193160.73989596765
2618,211934.928226487
2619,199387.35533001568
2620,182199.06443698046
2621,177260.94906500017
2622,183045.7773449668
2623,235614.5428818274
2624,322621.0687204783
2625,307432.07153634337
2626,175323.5722220379
2627,156071.85059150495
2628,465706.0065612313
2629,463820.5825909404
2630,357873.12344367447
2631,451680.1498673219
2632,418872.33413938276
2633,296713.81274986744
2634,449987.93288027454
2635,159273.15284455853
2636,164806.5499376983
2637,169343.31651689
2638,273278.79408379004
2639,186283.41645092203
2640,145026.1658380562
2641,104208.21157819883
2642,198273.70268682291
2643,101062.46341309122
2644,122365.38733012017
2645,107056.92243891917
2646,91711.08948262746
2647,101055.43198267954
2648,140641.5941780641
2649,155803.45598620354
2650,124219.91261675749
2651,136738.49570900056
2652,397729.95395739673
2653,257497.0254517957
2654,264528.90473089955
2655,406842.53640006273
2656,318649.3104452259
2657,362456.39160766674
2658,312952.62480278977
2659,293564.24092136574
2660,370386.51167171996
2661,346782.0945112922
2662,369651.7184495301
2663,287815.9820743673
2664,281359.7560938531
2665,312698.76117882296
2666,283088.86378438055
2667,178471.34793177762
2668,179088.64215190083
2669,191161.68905058777
2670,271928.5012719184
2671,186082.22572180172
2672,195353.57215624928
2673,198873.97348631176
2674,199753.7926342369
2675,163049.22213775798
2676,195129.96313662635
2677,204046.11433468983
2678,254157.86443243508
2679,276781.78420127765
2680,284755.71557008737
2681,382212.31186279445
2682,323840.11420164397
2683,485370.99705630785
2684,303079.86991008633
2685,336482.70908325835
2686,244000.4668365924
2687,293327.4322646
2688,210120.48005645955
2689,200008.76480762154
2690,410660.08219816984
2691,199760.2835624082
2692,136097.07145954703
2693,203640.76591150343
2694,135855.3465410982
2695,195937.07541033745
2696,184016.65477812264
2697,190310.4249664997
2698,200231.9090584711
2699,180277.12208264015
2700,158932.67734401778
2701,147502.60269992953
2702,109893.21543292358
2703,121956.05333364566
2704,137881.06269600155
2705,112278.7937627553
2706,103058.5668878359
2707,120240.3181808204
2708,130557.44954151106
2709,102444.45368609513
2710,122499.0309978453
2711,326132.5007431171
2712,386480.097191217
2713,170967.92877378373
2714,152173.4112400094
2715,177368.80916373388
2716,143458.36426674784
2717,200416.0698731897
2718,213682.9306393711
2719,156955.52172433515
2720,166564.55190403276
2721,129669.51363823103
2722,160014.38238704784
2723,143157.25949729487
2724,122482.99007055972
2725,125896.1453978472
2726,153953.00473836588
2727,177196.16989947663
2728,183156.40509276383
2729,152784.68714906496
2730,153467.03676579072
2731,128094.14570257712
2732,139146.4521307801
2733,159310.33233203174
2734,148680.77885533066
